t,T,x,xdot
4930.000000000009,180,0.8085116656490257,3.02712247030724e-05
4940.000000000009,180,0.8088131642349693,3.0149858594364357e-05
4950.000000000009,180,0.8091134567875596,3.002925525903213e-05
4960.00000000001,180,0.8094125508700383,2.990940824786491e-05
4970.00000000001,180,0.809710453981834,2.9790311179574527e-05
4980.00000000001,180,0.8100071735592335,2.967195773994525e-05
4990.000000000011,180,0.8103027169760434,2.9554341680996e-05
5000.000000000011,180,0.810597091544245,2.943745682015436e-05
5010.000000000011,180,0.8108903045146394,2.9321297039442633e-05
5020.000000000011,180,0.8111823630774861,2.9205856284675587e-05
5030.000000000012,180,0.8114732743631329,2.9091128564669412e-05
5040.000000000012,180,0.8117630454426376,2.8977107950462253e-05
5050.000000000012,180,0.812051683328383,2.886378857454569e-05
5060.000000000013,180,0.812339194974684,2.875116463010727e-05
5070.000000000013,180,0.8126255872783869,2.863923037028351e-05
5080.000000000013,180,0.8129108670794611,2.8527980107423867e-05
5090.000000000014,180,0.8131950411615848,2.8417408212364904e-05
5100.000000000014,180,0.8134781162527219,2.8307509113714737e-05
5110.000000000014,180,0.8137600990256934,2.819827729714754e-05
5120.000000000015,180,0.8140409960987405,2.808970730470797e-05
5130.000000000015,180,0.8143208140360817,2.7981793734125445e-05
5140.000000000015,180,0.8145995593484631,2.7874531238138092e-05
5150.0000000000155,180,0.8148772384937013,2.776791452382582e-05
5160.0000000000155,180,0.8151538578772208,2.766193835195312e-05
5170.0000000000155,180,0.815429423852584,2.75565975363208e-05
5180.000000000016,180,0.8157039427220153,2.74518869431268e-05
5190.000000000016,180,0.8159774207369187,2.7347801490335808e-05
5200.000000000016,180,0.8162498640983893,2.7244336147057826e-05
5210.000000000016,180,0.8165212789577186,2.7141485932935166e-05
5220.000000000017,180,0.816791671416894,2.7039245917537886e-05
5230.000000000017,180,0.8170610475290917,2.6937611219767704e-05
5240.000000000017,180,0.8173294132991644,2.6836577007270077e-05
5250.000000000018,180,0.817596774684123,2.673613849585432e-05
5260.000000000018,180,0.8178631375936122,2.6636290948921735e-05
5270.000000000018,180,0.8181285078903812,2.6537029676901504e-05
5280.000000000019,180,0.8183928913907481,2.6438350036694417e-05
5290.000000000019,180,0.8186562938650593,2.634024743112403e-05
5300.000000000019,180,0.8189187210381433,2.6242717308395496e-05
5310.00000000002,180,0.819180178589759,2.6145755161561543e-05
5320.00000000002,180,0.8194406721550389,2.604935652799595e-05
5330.00000000002,180,0.8197002073249277,2.5953516988873956e-05
5340.00000000002,180,0.8199587896466143,2.585823216865969e-05
5350.000000000021,180,0.8202164246239603,2.5763497734600745e-05
5360.000000000021,180,0.8204731177179225,2.566930939622942e-05
5370.000000000021,180,0.8207288743469713,2.557566290487058e-05
5380.000000000022,180,0.8209836998875029,2.5482554053156288e-05
5390.000000000022,180,0.8212375996742484,2.5389978674546992e-05
5400.000000000022,180,0.8214905790006769,2.5297932642858886e-05
5410.000000000023,180,0.8217426431193949,2.5206411871797843e-05
5420.000000000023,180,0.82199379724254,2.5115412314499298e-05
5430.000000000023,180,0.8222440465421708,2.502492996307466e-05
5440.000000000024,180,0.8224933961506524,2.493496084816331e-05
5450.000000000024,180,0.8227418511610374,2.484550103849087e-05
5460.000000000024,180,0.8229894166274417,2.4756546640433123e-05
5470.000000000025,180,0.8232360975654176,2.466809379758586e-05
5480.000000000025,180,0.823481898952321,2.4580138690340315e-05
5490.000000000025,180,0.8237268257276756,2.4492677535464157e-05
5500.0000000000255,180,0.8239708827935325,2.44057065856882e-05
5510.0000000000255,180,0.8242140750148255,2.4319222129298217e-05
5520.0000000000255,180,0.8244564072197228,2.4233220489732422e-05
5530.0000000000255,180,0.8246978841999746,2.4147698025184072e-05
5540.000000000026,180,0.8249385107112567,2.4062651128209294e-05
5550.000000000026,180,0.8251782914735101,2.3978076225339906e-05
5560.000000000026,180,0.8254172311712771,2.3893969776701563e-05
5570.000000000027,180,0.8256553344540335,2.38103282756366e-05
5580.000000000027,180,0.8258926059365168,2.372714824833186e-05
5590.000000000027,180,0.8261290501990514,2.3644426253451443e-05
5600.000000000028,180,0.8263646717878691,2.3562158881774008e-05
5610.000000000028,180,0.8265994752154274,2.348034275583498e-05
5620.000000000028,180,0.8268334649607232,2.3398974529573174e-05
5630.000000000029,180,0.827066645469603,2.3318050887982077e-05
5640.000000000029,180,0.8272990211550706,2.323756854676566e-05
5650.000000000029,180,0.8275305963975905,2.3157524251998403e-05
5660.000000000029,180,0.8277613755453884,2.307791477978992e-05
5670.00000000003,180,0.827991362914748,2.2998736935953672e-05
5680.00000000003,180,0.8282205627903048,2.291998755568009e-05
5690.00000000003,180,0.8284489794253369,2.2841663503213662e-05
5700.000000000031,180,0.8286766170420522,2.2763761671534294e-05
5710.000000000031,180,0.8289034798318726,2.268627898204264e-05
